puma,state,hh_total,moe_total,hh_utilgas,moe_utilgas,hh_othergas,moe_othergas,hh_elec,moe_elec,hh_fok,moe_fok,hh_coal,moe_coal,hh_wood,moe_wood,hh_solar,moe_solar,hh_other,moe_other,hh_none,moe_none
puma_2400801,MD,52419,768,34636,938,386,107,12561,752,4371,421,11,18,14,23,22,24,165,114,253,96
puma_2400802,MD,46113,693,29118,733,583,141,11415,609,4339,438,8,14,13,16,0,29,295,124,342,117
puma_2400803,MD,44728,697,32740,867,453,111,6630,557,4656,439,14,23,47,39,25,38,88,52,75,53
puma_2400804,MD,52027,719,29529,844,337,116,18235,693,3023,313,5,8,52,51,0,29,501,147,345,121
puma_2400805,MD,45343,706,30494,784,360,109,10639,540,3306,311,7,11,87,43,9,15,220,93,221,88
puma_2400901,MD,45860,456,19255,711,1535,238,19256,703,5252,400,18,28,331,131,13,16,129,87,71,51
puma_2400902,MD,59045,553,24776,809,582,152,30784,865,2541,306,0,29,155,73,0,29,170,83,37,37
puma_2401001,MD,42379,447,20054,564,1388,232,14404,539,5955,390,0,29,353,95,30,32,148,94,47,32
puma_2401002,MD,46040,523,17376,625,241,107,27497,672,820,171,0,29,37,31,16,26,0,29,53,52
puma_2401003,MD,65167,707,42203,808,457,125,20407,692,1866,239,0,29,22,28,5,9,102,51,105,63
puma_2401004,MD,72844,615,47317,746,794,187,21374,640,3073,273,0,29,25,26,10,15,139,83,112,64
puma_2401005,MD,47305,547,31573,697,378,112,14682,671,498,129,0,29,54,40,25,31,58,43,37,35
puma_2401006,MD,40833,524,19647,580,491,129,18626,727,1869,256,0,29,52,40,0,29,82,57,66,48
puma_2401007,MD,43011,526,26816,661,258,99,14402,667,1181,219,0,29,18,20,6,9,199,89,131,64
puma_2401101,MD,33000,527,22194,754,223,75,9812,564,566,112,19,23,27,28,0,29,91,65,68,46
puma_2401102,MD,47970,657,23551,833,384,126,21325,946,2276,305,13,17,60,40,0,29,244,122,117,73
puma_2401103,MD,36393,618,25475,740,111,51,9615,505,1057,175,0,29,39,29,0,29,13,15,83,49
puma_2401104,MD,41630,634,24708,680,321,96,15174,631,1215,208,0,29,16,19,0,29,63,40,133,82
puma_2401105,MD,58805,564,34839,732,582,154,20210,737,2857,331,0,29,190,88,0,29,107,69,20,24
puma_2401106,MD,40537,490,18276,695,858,167,15871,736,4924,405,0,29,355,115,0,29,232,98,21,30
puma_2401107,MD,44348,553,25432,770,406,137,14807,750,3426,359,0,29,21,23,0,29,87,77,169,77
puma_2401201,MD,55186,647,26735,1018,1141,257,23578,932,3288,411,16,23,276,102,0,29,94,92,58,66
puma_2401202,MD,40705,490,17904,630,580,132,16126,609,5522,407,0,29,373,132,0,29,131,74,69,51
puma_2401203,MD,49161,490,15316,612,1014,191,23770,767,8190,470,13,20,603,153,56,66,186,106,13,21
puma_2401204,MD,53709,773,13084,689,2460,320,26862,788,10158,611,0,29,774,218,14,22,236,107,121,61
puma_2401300,MD,66152,879,5525,387,9214,476,33775,863,14544,632,80,56,2358,286,17,20,438,107,201,79
puma_2401400,MD,66206,1265,10962,633,9114,633,33959,1115,9527,558,28,28,1980,280,0,29,478,124,158,63
puma_2401500,MD,68268,751,4619,397,5135,424,40825,986,14352,665,38,37,2517,339,14,20,511,164,257,105
puma_2401600,MD,50845,505,10672,589,1934,264,26498,754,10473,468,0,29,920,194,15,22,237,105,96,46
puma_2500100,MA,55612,754,20055,599,3527,357,4608,390,23541,724,267,107,3006,334,8,10,549,134,51,36
puma_2500200,MA,44699,736,7879,483,3511,254,5981,395,21138,608,124,64,5371,340,26,20,565,120,104,86
puma_2500300,MA,69859,942,38387,927,877,197,16064,773,13741,738,58,44,314,122,40,40,204,84,174,80
puma_2500301,MA,45988,632,14195,702,1185,215,6771,604,21881,669,63,59,1325,237,10,11,411,136,147,87
puma_2500302,MA,44490,591,6851,512,1651,222,5500,500,27201,672,145,68,2446,268,0,29,687,152,9,14
puma_2500303,MA,42449,675,17294,664,748,144,5858,449,17271,595,37,34,864,185,55,51,277,95,45,42
puma_2500304,MA,56113,645,10026,574,1465,244,8348,490,32247,787,255,100,2931,412,19,24,742,155,80,62
puma_2500400,MA,38277,652,5781,398,1615,274,2806,401,24461,737,41,35,3057,315,0,29,503,144,13,21
puma_2500501,MA,41217,504,27507,710,528,132,3031,367,9196,556,77,51,677,159,0,29,157,68,44,35
puma_2500502,MA,39269,689,27467,780,466,148,6361,473,4520,335,72,65,45,38,0,29,222,87,116,64
puma_2500503,MA,51287,803,26161,723,703,153,6127,490,17816,624,44,42,184,81,7,11,176,83,69,73
puma_2500504,MA,55868,764,27076,842,581,182,12220,691,15576,687,0,29,238,86,0,29,121,73,56,58
puma_2500505,MA,50193,669,27789,818,901,214,4639,462,16504,724,10,13,56,48,16,18,171,82,107,52
puma_2500506,MA,45087,927,29805,870,898,154,8473,538,5230,427,62,61,30,32,18,21,203,76,368,115
